id,text,label
2725,在熟人面前才华横溢，在陌生人面前像个傻逼。,0
2726,#我的床上读物#【为什么前男友们一开始都很喜欢，过一段时间后就不上心了腻了？】爱从来都是相互的，只有索取，终会枯竭。[心],0
2727,【住房公积金提取条件拟放宽 自由职业者或可自缴】住房城乡建设部近日起草条例称，“新版”公积金管理条例对提取条件进一步放宽。首先明确购买、建造、大修、装修自住住房、无房职工支付自住住房租金、职工支付自住住房物业费，均可以提取住房公积金。将来，自由职业者也可以缴存住房公积金。,0
2728,每一天都想放弃，但每一天又都坚持下来了。没有伞的孩子，要努力奔跑。,0
2729,【单身妈妈扛500斤硬币为女买房 卖塑料袋积攒五六年】即将年满50岁的宁女士日前扛着7麻袋500多斤的硬币，到四川眉山一楼盘买房，工作人员经3小时清点出硬币共计43500元。宁女士称经营塑料袋批发，存了5、6年硬币，买房的初衷是女儿大了，想给她一个家。 via：成都商报,0
2730,真正的好朋友，互损不会翻脸，疏远不会猜疑，出钱不会计较，地位不分高低，成功无需巴结，失败不会离去。奋斗的时候搭把手，迷茫的时候拉一把，开心的时候干一杯，难过的时候抱一下。一起走吧，趁将来未来，趁热情未冷。转,0
2731,#看了就“知道”#【女人，你的四十岁会是什么样的？】在欧美许多文学影视作品里，四十岁的女人有自己的事业，自主、独立、注意保养、神采飞扬。但依循传统的东方女人，她们的生活半径常常是家庭-菜市场-小孩的学校三点一线，为家庭倾尽时间与精力。http://t.cn/RUnsMsp,0
2732,日本盖浇饭,0
2733,想吃健康无毒的豆芽？一个可乐瓶子就能种出来！一起来涨姿势啦！！！[赞],0
2734,【越野车司机道歉 将被罚200元扣3分】交警在与越野车车主电话联系后，昨天下午，驾驶员王某到交警部门接受处理，他对自己的行为表示十分后悔，并通过媒体向救护车司机、车上病患及其家属表示道歉，交警部门表示，如果情况属实，将予以罚200元，记3分的处罚 。（新京报）http://t.cn/RUu6xKC,0
2735,#转基因三文鱼上餐桌#【从申请到获批，20年！】可食用转基因三文鱼=大西洋三文鱼+太平洋奇努克三文鱼生长激素基因+大洋鳕鱼抗冻蛋白基因。审批之路20年，耗费数千万美元，最大争议是“是否安全”。不过，美药管局表示，担忧是多余的，它食用安全，且不会对环境构成危害。,0
2736,羊水破了，忍着3分钟一次的产前阵痛…… 这妹纸还去考了一门试....... 你们感受下什么叫真。学霸。。。。。。（英国那些事儿）,0
2737,真●磨人的小妖精......永远需要被关注，一刻都离不开主人的目光......[心]http://t.cn/RUuXVod,0
2738,伊朗F-14战机为空袭IS俄军图95护航,0
2739,#瓜皮# 我现在发个正常图就有人问我为什么不见nai你们太污[拜拜],0
2740,玩笑里往往藏着真心话http://t.cn/RUnGgZA,0
2741,【已有21人遇难 仍有1人失踪】黑龙江龙煤集团鸡西公司杏花煤矿火灾事故发生时间为昨晚21点50分。据鸡西市政府和黑龙江龙煤集团报告，截至今天10点40分，已发现21名遇难者遗体，正全力搜救剩余一名失踪人员。火区已得到有效控制，无次生灾害发生。（央视记者于文波）,0
2742,#涨姿势#【教你分分钟把你的小伙伴做成一个表情包！[doge]】超级简单，好玩又有趣！[笑cry][笑cry]转需~,0
2743,"【naverblog】#奶酪陷阱# 公开了六名角色海报.这部根据韩国人气漫画改变的电视剧将在明年1月4日tvN月火档播出,由朴海镇、金高银、徐康俊、南柱赫、李圣经等联袂出演.",0
2744,总觉得自己的性格不适合上班，只适合拿工资。。。,0
2745,【印度总理莫迪称李克强《经济学家》署名文章令他印象深刻】李克强总理21日在马来西亚吉隆坡会见印度总理莫迪时，就世界经济前景和中印两国经济发展交换意见。莫迪表示赞同李克强总理的经济理念。他说：“我刚刚看到您在《经济学家》年终特刊发表文章谈2016年中国经济发展，给我留下了很深刻的印象。”,0
2746,有时候你把什么放下了，不是因为突然就舍得了，而是因为期限到了，任性够了，成熟多了， 也就知道这一页该翻过去了。,0
2747,【黑龙江鸡西煤矿发生事故 已发现21人遗体】20日21时50分，黑龙江龙煤集团鸡西矿业公司杏花煤矿东一采区大倾角皮带发生火灾事故，事故发生时38人在井下作业，其中16人安全升井。截至21日10时40分，杏花煤矿事故火区已得到有效控制，无次生灾害发生。现已发现21名遇难者遗体。http://t.cn/RUu61Kv,0
2748,【李克强感谢莫迪网上生日祝福】今年5月北京会见后，李克强总理21日在马来西亚吉隆坡再次会见印度总理莫迪。莫迪说，我们半年前在北京天坛共同主办瑜伽太极活动，给印度人民留下深刻印象。李克强说，很高兴与你再次见面，我也借此机会感谢你在网上给我的生日祝福，我们的友谊表明了中印关系的发展。,0
2749,#中南海#【李克强感谢莫迪网上送生日祝福】李克强今日在马来西亚吉隆坡会见印度总理莫迪。莫迪说，我们半年前在北京天坛共同主办瑜伽 太极活动，给印度人民留下深刻印象。李克强说，很高兴与你再次见面，我也借此机会感谢你在网上给我的生日祝福，我们的友谊表明中印关系的发展。http://t.cn/RUuXQPd,0
2750,哈哈哈哈你说你那个ADC溜得不得了结果啊10分钟死尼玛8次。。。 http://t.cn/RUx68VS,0
2751,#全员加速中#下期预告！小凯@TFBOYS-王俊凯 躲在树后吓得不轻，那么你萌躲在教主@黄晓明 背后是不是很有安全感啊[偷笑]@TFBOYS-易烊千玺 和源源@TFBOYS-王源 直呼游戏太难，到底发生什么让大家如此惊慌呢？下周五晚21:50第四关卡《哭泣的游乐园》震撼来袭！猛戳抢先看：http://t.cn/RUuMAKq,0
2752,【美续租大熊猫 每年租金50万美元[熊猫]】外媒称，19日，美国国家动物园宣布，园里的成年大熊猫“美香”和“添添”、两岁“宝宝”和3个月大的“贝贝”将待到2020年12月。该动物园每年将支付50万美元，用于支持中国野生动物保护。网友：还是你们腻害，躺着卖萌就把钱赚了[嘻嘻]http://t.cn/RUuthST,0
2753,【剩饭的逆袭】四招让你的米饭剩者为王！http://t.cn/RUl4px9,0
2754,#轻松一刻# 这种有着西瓜太郎一样发型的鸟学名叫格洛斯特金丝雀(Gloster Canary)，因为长有奇特的羽冠又被成为“披头士鸟，锅盖头金丝雀”。1920年由一位英国的老太太首次培育出来的，简直是鸟界洗剪吹里最完美的bowl cut。via与欧洲有关的一切,0
2755,「有哪些长得比较逆天的动物？」哎呀哎呀都好萌呀，长见识了(⌯˃̶᷄ ⁻̫ ˂̶᷄⌯)#值得一看#,0
2756,不求，朋友成群，但求知己一人；不求，财富无数，但求够花够用；不求，万人怜惜，但求一人的懂得；不求，房子多大，但求一家温暖；不求，车子豪华，但求一生平安；不求，衣着华丽，但求，穿着合体；不求才高八斗，但求思想丰富；不求地位显赫，但求工作顺心；不求，人生辉煌，但求一生无悔。,0
2757,【今天世界问候日 你想问候谁？】你有多久没有问候身边的人？你又有多久没有收到别人的问候？今天对于每个人来说都是一个温馨的节日，无需昂贵的礼物，无需繁复的礼节，需要做的很简单，只要一个笑容，一声你好，一个拥抱，就能把快乐带给周围的人。世界问候日到了，问候你最爱的人。(央视),0
2758,【天津爆炸百日祭 黄晓明看望烈士家属】11月19日是“天津8.12爆炸事故”百日祭，@黄晓明@苏芒 等人20日现身天津滨海新区保税区消防支队，参加殉职消防员家属捐款仪式，黄晓明表示：“就是想告诉大家我们会代替你们的孩子照顾你们。”随后，他们到医院探望仍未出院的官兵。详情：http://t.cn/RUuUYus,0
2759,秋日里的狐狸们[可爱],0
2760,【金正恩用iPhone引朝鲜人跟风】朝鲜的手机用户已增至约300万人。据悉朝鲜手机用户在2013年5月超过200万人，近两年半增加了五成。之前韩国媒体就曾报道，朝鲜最高领导人金正恩使用最新iPhone手机的传闻出现后，iPhone 6作为“国家元首手机”广为人知，人气颇高。http://t.cn/RUuUfUw,0
2761,#中南海#【习近平就3名中国公民在马里遇害作批示】对这一残暴行径予以强烈谴责，向遇难者家属表示深切慰问，要求有关部门加大投入和保障，加强境外安全保护工作，确保我国公民和机构安全。中国将加强同国际社会的合作，坚决打击残害无辜生命的暴力恐怖活动，维护世界和平与安宁。http://t.cn/RUuoppH,0
2762,游戏和我 你选一个,0
2763,【习近平就3名我国公民在#马里人质劫持事件#中遇害作出重要批示】习近平批示，强烈谴责恐怖分子的残暴行径，向遇难者家属表示深切慰问，要求有关部门加大投入保障，加强境外安全保护工作，确保我国公民和机构安全。中国将加强同国际社会合作，坚决打击残害无辜生命的暴恐活动，维护世界和平与安宁。,0
2764,没有完全合适的两个人 只有互相迁就的两个心,0
2765,记者问马特・呆萌：你最喜欢剧本中的哪些笑话？呆萌说：有一句台词，“我要用科学干出一条生路”（I'm going to science the shit out of this），这句真的让我笑出来了——你有更好的翻译吗？[doge] ,0
2766,"【为了女儿 单亲妈妈扛500斤硬币买房[心]】近日,四川的宁女士扛着7麻袋共500多斤的硬币，到眉山一售楼处买房。工作人员在联系5家银行后,终于有银行接收了硬币，经3个小时的清点，硬币共计43500元。据悉，宁女士是单亲妈妈，硬币是自己卖塑料袋攒下来的，为给女儿买房就拿出来。网友：满满的母爱！[赞]",0
2767,【李克强就3名我国公民在#马里人质劫持事件#中遇害作出重要批示】李克强作出重要批示，向我遇难人员家属表示深切慰问，要求有关部门妥善做好相关后续工作，切实加强我驻外机构和企业安全防范措施，保护好我在外人员的安全。,0
2768,字幕：这才是真爱[doge],0
2769,#晨赫# #晨赫大法好# 第三季第四期：这一期晨赫所有互动都是在25分之前和1小时35分之后[笑cry]然而我的截图量居然还比上一期高了_(:з」∠)_各种小动作几乎是一帧一帧的分解[doge]总的来说在这十分有限的共同游戏的过程中，晨赫二人也是再次将旁若无人进行到了极致...希望能尽快再次看到二人联盟><,0
2770,#转基因三文鱼上餐桌#【转基因三文鱼致癌？ 美药管局：安全】《华盛顿邮报》调查显示，58%的人表示不会食用转基因三文鱼，欧盟的反对者则占77%。有人担心，转基因三文鱼体内有大量生长素，可能诱发癌变。美国药管局：审批详尽而严格，证明其是安全的，不会强制要求标注转基因。,0
2771,【instiz】总觉得下一个动作就是壁咚了……[笑cry][笑cry]朴宝剑&Irene.,0
2772,【“10+1”会场：李克强全面回应“以一当十”】第十八次中国—东盟领导人会议21日下午在吉隆坡举行。李克强总理开场白后，东盟十国领导人 一一发言， 就深化中国—东盟友好合作，开创地区和平稳定、发展繁荣的美好未来等提出各自意见和诉求。之后李克强发表讲话，对他们的发言作了全面深入的回应。,0
2773,#你好，小雪#【描写雪的诗词，你知道哪些？】①梅须逊雪三分白，雪却输梅一段香。—卢梅坡《雪梅》；②孤舟蓑笠翁，独钓寒江雪。—柳宗元《江雪》；③残灯耿耿愁孤影，小雪霏霏送旧年。—陆游《除夜》；④忽如一夜春风来，千树万树梨花开。—岑参《白雪歌送武判官归京》,0
2774,精致好吃的家常菜，家里请客吃饭必备！,0
2775,这是什么输入法，如此魔性。。。http://t.cn/RUTqpqE,0
2776,【fnnews】张根硕21日下午因日本行程经金浦机场出国.,0
2777,【《哈利·波特》上映14周年回顾！[心]】剪得实在是棒！按照故事脉络，用13分钟汇集了8部影片中那些熟悉的角色、难忘的片段，整个看下来勾起了太多太多的回忆[悲伤]http://t.cn/RU89E8R（与欧洲有关的一切）,0
2778,好魔性的歌曲，12星座到底谁最骚浪贱！有中枪的没？ [笑cry]http://t.cn/RUmyxdw,0
2779,根据航空保卫条例，如果飞机上真有人撒酒疯，机长可以指挥空乘和乘客，使用安全带、毛毯等将他捆起来，返航或就近备降，丢给地面的警察叔叔[喵喵],0
2780,一种叫做fallstreak hole的云层现象，简直就是打开了异次元的大门！,0
2781,【四招制色狼，妹纸们看过来[威武]】“天马流星拳、佛山无影脚、九鹰白骨掌、少林铁头功、”这四招制狼招数一看便会，行走江湖，多一门技能总是好滴！MM学起来，转起！,0
2782,【恐袭一周后的巴黎：地铁依旧没安检】 恐袭发生一周后，地铁里依旧没有安检。人们仍像往常一样，刷着FB，看着报纸，打着电话。不过警察变得更为自由，不需要繁琐的批示，他们可以直接搜查和抓捕嫌疑人……http://t.cn/RUuCdPP,0
2783,"【综合】[陆星材游行队伍中向Joy求婚成功]21日播出的#我们结婚了# 中,陆星材与Joy来到游乐园,在游行队伍中举行了婚礼.这天陆星材特别紧张,但在游行中间无数游客面前还是抓住了Joy的双手,并单膝跪下,向Joy求婚并为她戴上了戒指.",0
2784,这个叫Simon Beck的大叔，是世界上第一个“雪艺家”，他经常在西伯利亚的雪和冰上作画，基本靠走。。。平均每幅作品要走5-10个小时才能完成。。（英国报姐）,0
2785,【很多孩子都会戴这个 真的安全吗？】能通话、能定位、能求救，儿童智能手表看似让孩子更安全。一漏洞检测中心称“淘宝前32位智能手表有13款存安全漏洞”，黑客能获取儿童行走路线、窃听对话、提取手机号。目前智能穿戴没有统一规范，“安全”手表可能让孩子更危险！扩散！（央视),0
2786,【江苏6岁女童遇害被埋 曾跟“叔叔”离开玩游戏】18日，武进一对卖煎饼的老夫妻的孙女失踪了。20日，警方发现孩子尸体被埋在失踪地附近的绿化带里，嫌疑人是常来买煎饼，并带孩子玩耍的熟人。孩子爷爷伤心的称，孩子平日除了在幼儿园，就是跟他们在饼摊上帮忙或玩耍…(现代快报)http://t.cn/RUu0vj1,0
2787,【央视曝光：投资85亿！贵阳30000套保障房竟闲置！】国家审计署近日公布了一个惊人的数据：贵州贵阳市，3万套保障房竟一直闲置！记者发现，一些小区房子虽已建好，但是水、电等还不能入户。这些保障房项目共涉及投85.43亿元，可因为不完善配套设施，老百姓有房却迟迟住不进... http://t.cn/RUuaO20,0
2788,老祖宗传下来的混社会大全，每一句都是真理！,0
2789,我说恋爱中的人啊，你们可长点心吧~！[白眼][拜拜],0
2790,【第52届#金马奖#红毯】凭借在《解救吾先生》中的表现@王千源 今年入围了最佳男配，他表示不管是男主，还是配角，都是《解救吾先生》的荣幸，他还感谢了刘德华。图文+视频直播间>>>http://t.cn/RUuwKlZ,0
2791,上海话+英语，大妈属性飙升！姑娘侬这么international真的好吗？(cr：papi酱) http://t.cn/RUJQWnS,0
2792,【亚冠决赛次回合 恒大首发】曾诚 ；邹正、金英权、冯潇霆、张琳芃 ；郑智、黄博文、保利尼奥 ；郑龙、埃尔克森、高拉特。加油！[hold住],0
2793,【可乐鸡翅】超高人气百吃不腻的可乐鸡翅，这个做法做出来鲜香不油腻！做过的小伙伴们都说好吃，你们快收~,0
2794,【提醒！花露水属易燃品 涂完别马上做饭】夏天来了，蚊子也来了，需注意的是：花露水属易燃品，涂抹完之后不要马上做饭、抽烟等。花露水的酒精浓度达70%-75%；且燃点低，一般24℃就能燃烧。花露水燃烧有多可怕？看动态图就知道了。切记！速速转走。[爱心传递]（转）,1
2795,【赶紧牢记下】新交规施行：闯红灯记6分，罚100元。酒驾记12分、5年内不得再考取驾照。不系安全带记3分，罚100元。副驾不系安全带记1分，罚50元。行驶中拨打手机记3分，罚100元。行驶中抽烟记1分，罚100元。有意遮挡号牌记12分，顶额处罚。超速驾驶记6分。副驾驶有不满14周岁乘坐的记6分，罚300元。,1
2796,今天终于亲眼见到了城.管暴力执法，真是往死里打啊！一群年轻力壮的城.管围殴一个板车小贩，而且下死手，根本不管是不是要害。图中人已经被按在车上了，后脑、脊柱等致命部位暴露无遗。如果不是围观群众上来解围恐怕非死即残。山东那哥们必然也是这么被打残废的。操，谁他妈给你们权力这么对待老百姓的 ​,1
2797,Mico是中美混血男孩，3周岁，身高1米左右，偏瘦，寸头，离开时身穿绿色棉布大衣、深蓝色裤子、咖色皮鞋，能说简单的中文及英文。于1月7日16：33分左右，在爱绿双语幼儿园门口育秀路段（大润发周边）被抢走，至今下落未明，他的妈妈已近崩溃，望知情者提供线索，求扩散！ @请叫我陈博博 投稿,1
2798,转帖：Mico是中美混血男孩，3周岁，身高1米左右，偏瘦，寸头，离开时身穿绿色棉布大衣、深蓝色裤子、咖色皮鞋，能说简单的中文及英文。于1月7日16：33分左右，🌟在深圳爱绿双语幼儿园门口育秀路段（大润发周边）被抢走，至今下落未明，他的妈妈已近崩溃，望知情者提供线索，求扩散！,1
2799,看了这个我想哭。。30多年过去了，美军一直在寻找在柬埔寨，越南，老挝，失踪美军士兵遗骸，“挖地三尺”也要找到在亚洲阵亡士兵的遗骸！就为了“带每个人回家”这个承诺，这项工作从来没有停止过！任何人只要找到阵亡的美军遗骸，可以得到25万美元，帮助申请移民美国！,1
2800,大家买牙膏请留心，买牙膏时注意下牙膏管反面底部的颜色条，原来颜色条有含义啊！尽量选择绿色和蓝色，共分4种:绿、蓝、红、黑。 绿色:纯天然 蓝色:天然+药物 红色:天然+化学成分 黑色:纯化学 国内的儿童牙膏居然大多是化学的，  你知道以后如何选择！,1
2801,真正的遗忘是多年以后，不小心提及你，仿佛说着别人的故事。 [叶子]晚安。,0
2802,【城管为了赶走路边卖小动物的小贩，把小贩的小动物全部活活踩死】因为小贩收摊慢了点，城管把小动物活活摔死，有小狗、小兔子、小乌龟和宠物鼠。小兔子被踩扁了，小狗的嘴里被踩出了鲜血，好多动物都摔成一团！！就算你要管理，但是也请你们珍惜生命。,1
2803,【韩剧剧场：《Three Days》3月5日独家登陆优酷土豆】从《成均馆绯闻》中的花样美男，到《屋塔房王世子》中的萌王世子，再到《想你》中的帅气型男，迷惑了众多少女少妇阿姨的朴有天，带着今年备受关注的SBS新水木剧《Three Days》，将于3月5日独家入驻优酷“韩剧剧场”和土豆“韩娱频道”。,0
2804,"【让电脑提速的小方法】开始菜单里点击""运行""，输入gpedit.msc指令后确定，会出现一个小屏幕，然后单击计算机配置--管理模板--网络--QoS数据计划程序，选“限制可保留带宽”，“设置”选“已启用”，将“带宽限制”中的20改为0，“应用”，就可以使用100%的网速,因为平时Windows XP自动保留20%的网速。",1
2805,「推广上海话」拿有“坑爹”，阿拉有“侧那”。拿有“我勒个去”，阿拉有“娘冬菜”。拿有“神马”，阿拉有“撒么寺”。拿有“有木有”，阿拉有“有伐啦”。拿有“草尼玛”，阿拉有“拿摩温”。拿有“打酱油”，阿拉有“捣糨糊”。不求扩散！请在上海多多使用！[心]晚安！感谢关注@上海头条播报,0
2806,【震惊：婴儿被害案另有隐情】周喜军儿子周磊为真凶，周磊平日游手好闲，江湖称号“经开三哥”。警察在带周喜军指认现场时发现可疑，确认是父亲替儿顶罪自首，今日周磊已归案。传因婴儿父亲与其女友有染，遂劫车杀人报复。图为周磊、周喜军及被盗车监控照片，大家看看到底是老子在开车还是儿子在开车。,1
2807,【多地出新规：孩子出生超3月报户口需做亲子鉴定】近日网传“90天的新生儿若不做亲子鉴定，户籍部门不给上户口！”经调查显示，西安、银川等地确有相关规定。民警解释：“做亲子鉴定是为了证明孩子是你的，此政策主要是为防止贩卖儿童”。http://t.cn/8FIWzTH 网友：不知又要揭露多少真相啊……,0
2808,英国一摄影师捕捉到一印尼男子被洪水冲走的最后一刻！男子向镜头摆出了人生最后一个手势，以示对摄影师的尊重，对自己生命的畏惧。。震撼。。。 [转],1
2809,一名中学生，叫周榆棍，17岁，请速回平山县医院，妈妈伤的很严重，想见她最后一面，爸爸号码：18332383039爱心接力， 好人有好报                                                                     雅安地震，求急转， 微博微信全用上,1
2810,“每天都要打扮得能怎么漂亮就怎么漂亮才出门，因为你永远不知道今天会遇见谁。”无论你多少岁，读多少书，生得美不美，都要做个闪闪发光的漂亮姑娘。开心的时候要漂亮，不开心的时候更要漂亮！漂亮如果有秘诀，那就是：狠狠宠爱自己…,0
2811,【组图：《城市猎人》林志颖马苏变身特工】电视剧《城市猎人》今日曝光特工版海报，主演@梦想家林志颖 和@马苏 身着黑衣，难掩光芒。该剧融合了喜剧、情感、动作、冒险等多元素，讲述一段抗日奇缘和民国秘史的故事。小志最近很忙噢~~更多组图：http://t.cn/zR4UocV,0
2812,中国人要明智！,1
2813,【神了！男子买别人弃票中500万 扔票人中800万】大乐透12146期江苏连云港中出两个大奖(500万和800万)。这两张彩票出自同一体彩站点，前后出票时间只差14秒。此前人们纷纷推测，十有八九是一人所中。得主现身揭开了谜底：500万得主是“捡”了800万得主不要的彩票所中。http://t.cn/zjHLJ0b 钱报网  ,0
2814,鼠标用多了指头好僵硬，腕子也痛，我可不想成为‘鼠标手’的目标，还是按摩按摩吧，边工作边按摩，自己做自己的按摩医生。,0
2815,中国的崛起，绝非前五百年西方列强的轮流称雄。他是东方的崛起，是另一种文明的崛起。人类历史的中心，将由西方转向东方。以神性为代表的西方文化将衰落，以人性为代表的中国文化将崛起。这次崛起的起点是1949年，拔动东西方文明大转移的巨人叫毛泽东。耶稣的时代就将终结，毛泽东的时代正在来临。,0
2816,#虎扑亮回复#“不能再败，我发誓下场不赢火箭30分，我名字倒着写！！！”——德韦恩韦德 http://t.cn/8sAWDBj,0
2817,【虐童幼师疑似微博骂网友】颜艳红：我已经反省完了，公安局也让我交5000元罚款姐都交完了，没姐什么事了，你们这些没素质的人就爱骂骂吧，洗澡睡觉，没人搭理你们了，一群没素质没教养的人，祝你们早日车祸撞死。这些绯言绯语，根本不是人话，也不是你们家的孩子，公安局处罚我也交了，有你们什么事呢,1
2818,【新版狸猫换太子】湖南衡阳四中高三理科学生肖颖，今年高考成绩出来后，发短信查询为695分，当晚班主任打电话告知也是695分。第二天网上查就只有229分，申请查分，教育局要学校出证明，而学校校长借口出差不见。肖为农家子弟，疑成绩被替换,1
2819,【布朗熊和可妮兔】愿你找到那个可以一起简单幸福下去的人......[心],0
2820,【千娱千寻网声明】本网从即日起禁售一切日货，已把所有日本品牌下架。凡在本网购买日本产品而未收取产品的，本网将无条件退还全部费用。丢一笔生意，企业不会倒闭，丢一寸国土，却会失去全部尊严，特在此号召，在日本退出钓鱼岛之前，凡爱国网商请禁售日货。,0
2821,美国死囚乔·哈里斯，应在2012年11月27日下午两点执行死刑，死前最后一餐，他吃大了餐喝了红酒，没想突发脑溢血当场挂了，早死了40分钟。其亲属因此状告监狱，明知高血压还让喝酒，让他丧失了40分钟的美好生命。最后，官司赢了，亲属获赔350万美元。[bm抬腿]「坑爹事天天有，请关注@今天真坑爹 」,1
2822,原来是真事啊[吃惊] ！！！新闻都报道了！！】4岁成都男孩划伤宝马，宝马车主打了小孩儿一耳光，奶奶叫来6辆奔驰砸毁宝马！！！然后爸爸来了把车买下，并且砸烂。[酷]    http://t.cn/zWPStih  【更多精彩尽在@全球最搞排行榜】,1
2823,一张有海清和黄海波亲笔签名的彩票，和一张中了3000元的彩票，你更想要哪个？一位悲催男让海清和黄海波在自己的彩票上签名，没想到这张彩票中了3000元！福彩说：票面有污损不能兑奖！这位悲催哥惨呼：“我们家三口子还等我拿这3000块吃水煮鱼呐……”http://t.cn/hBbz9c,0
2824,今天整理旧书旧报，发现了小学时代的回忆~真是老泪纵横啊哈哈哈！！这俩东西，有人买过吗...?,0
2825,"【奥运会再曝奇闻 开幕式中途日本被带离现场】伦敦开幕式各国代表团入场式上，按照惯例各国代表团绕场一周后会被引导到场地中央。但当天，日本代表团亮相后，却被直接引导出了体育场。各国运动员都站在场地中央集合时，日本代表已经不见了！对此日本奥委会称""这是奥组委的失误""。央视网杨翰宁编辑报道",0
2826,#大娱快报# 大娱哥正在 @林俊杰 成都见面会现场。JJ送签名海报给大家！！！并且合影！！都是哪些幸运歌迷在合影里呢？ http://t.cn/zOSahaE,0
2827,#观察#【广州一网民造谣污蔑“狼牙山五壮士”被行拘】广州越秀警方30日通报，广州一网民近日在网络上虚构信息、散布谣言，污蔑“狼牙山五壮士”，被警方依法予以行政拘留7日。该网民发布信息称“狼牙山五壮士实际上是几个土八路，欺压村民引起不满。”（新华网）http://t.cn/z8b5xt6,0
2828,"#Aomiz#妞更新IG.简单的微笑能予以人正能量.[嘻嘻]希望妞能将不好的都遗忘,仅仅记住喜欢她的粉丝对她的爱与支持不变[爱你][爱你]",0
2829,【凤凰夜读】寻求心灵的宁静，前提是首先要有一个心灵。在理论上，人人都有一个心灵，但事实上却不尽然。有一些人，他们永远被外界的力量左右着，永远生活在喧闹的外部世界里，未尝有真正的内心生活。周国平《记住回家的路》,0
2830,为了增强运动，专门去商场买了一双跑步鞋，还买了一双徒步鞋，还买了一双网球鞋，还买了一双足球鞋，还买了一副乒乓球拍，还买了一副羽毛球拍，还买了一副网球拍，还买了一辆准专业级别的自行车，还买了护膝、护腕、头巾、水壶、指南针、攀岩绳……然后兴高采烈地打麻将去了。,0
2831,#新刊预告# 《印度商业线报》总编辑G.昌德拉施卡，认为：“印度的社会制度和经济状况都是印度国民性的正常结果，是印度历史的一种延续。”既然如此，我们就从其历史出发，了解它的文化，探求印度为什么会变成今天的样子，它的人民为什么那么骄傲...http://t.cn/zYhGE2v ,0
2832,洋毒食——国家质检总局进口不合格食品黑榜：挪威的大西洋鲑鱼，检出副溶血性弧菌，被销毁。韩国进口的乐天牌巧克力粒，德国进口的欧尚85%黑巧克力，均发现铜超标，被退货或销毁。丹麦奇新蓝罐有限公司生产的曲奇(饼干)，大肠菌群超标，被销毁。（北京晚报）,1
2833,【星闻】#BigBang权志龙#出演《写生簿》 将和#2NE1孔敏智#合作表演-- 回归后在音乐节目中表演主打歌《CRAYON》的GD，在《写生簿》中将与同公司的2NE1成员孔敏智(的中娱微博)联合表演新歌《Missing You》。上周GD出演《写生簿》的消息传出后，9日晚录影旁听申请者竞争率达到75:1是历史最高。@韩国音乐榜,0
2834,爱尔兰瑞尔航空公司昨天公布的新LOGO。。。 有人可以解释一下伐。。。[bed凌乱] ​,1
2835,#盖梆内幕揭秘#谁来监管反贪局？审计厅？盖梆打狗棒伺候！河北审计厅厅长助理董建柱从8楼女部下家裸体逃跑！为一时的快活，河北审计厅厅长助理董建柱跟女下属偷欢时被女部下的爱人堵在门外，情急之下不得不从8楼女部下家窗户爬出裸体逃跑，洋相百出BY@焦点河北@贾海红@徐昕@王克勤@历史袁老师归来@老沉,1
2836,@一一菌 ：我的偶像会模仿杰克·尼科尔森！像就不说了 最后一个表情笑尿 哈哈哈哈！,0
2837,#每周最佳音粤歌曲#【粵語歌推荐】---@dearjanejackal 《到此為止》MV #男仔都有心酸既时候！http://t.cn/zlecot2 我再没勇气向你讲旧时 没有勇气相爱另一次 为你将睡眠忘记通宵倾谈 但已经顿成往事 还是记起无道理的 对骂是年纪小的不智 今天你能忘记 只得我怀念多麽讽刺。(via:@--KobePakho ),0
2838,【最懒蛋糕做法】将5只鸡蛋加上四勺糖（不加水）再加面粉或少量发酵粉，搅拌后直接倒进电饭锅里，按下煮饭直到电饭锅直接跳到保温后翻过来再烫一下就变成现在看到的两边都有点虎皮效 果...这个好方 便..,0
2839,【絮语】我们恨贪官，又拼命报公务员；我们骂垄断，又削减脑袋往高薪单位钻；我们讥讽不正之风，自己办事却忙找关系。总之，我们愤怒，不是因为不公平，而是自己处在不公平中的不利位置，我们不是想消灭这种不公平，而是想让自己处在不公平中的有利位置……（zz）,0
2840,1996年在澳大利亚悉尼，一只野狗在水库大便，结果当地水务局鉴定水质污染，悉尼水业在电视台和报社打广告，告诉大家自来水被污染——2013年在中国上海，几千头死猪出现在黄浦江，结果当地水务局宣布水质没有问题... via@1句实话,1
2841,【你好，明天】大风驱散雾霾，却带来沙尘，天空从灰白到土黄，让人不禁疑惑：蓝天白云，究竟离我们有多远？必须警醒：透支环境的GDP不可持续，发展不能以未来为代价。美丽中国，不能光说不练。是时候了，行动起来，为子孙留一片青山绿水。现在就行动，也许还不晚。安。,0
2842,Google公布了一段新的Google Glass视频，看完让人对这款尚未面世的产品无比期待。片中展示了各种适用Google Glass的场景，录下骑马、打乒乓、剑道、耍杂技的实况？没问题。滑雪、骑车、开车不认识路？都能导航。随时拍照录像发邮件短信。大家自己感受一下Glass的强大吧~~Ok Glass http://t.cn/zY9qA2U,0
2843,年仅13歲的男模！！,0
