id,text
988,钱多了，友少了；车多了，路少了；娱多了，乐少了；说多了，做少了；假多了，真少了；城多了，村少了；虚多了，实少了；贪多了，廉少了；话多了，理少了；梦多了，觉少了；雾多了，雪少了；草多了，树少了；恨多了，爱少了；黑多了，白少了；暗多了，明少了；衣多了。穿少了。
989,傾城之戀難尋，生死之交難遇，暖蓆之孝不再，臥薪之志絕矣。時代改變人心。愈安逸，愈沒韌性。愈富足，愈多抱怨。慶幸生在沒有戰爭的國土，別輕視我們已擁有的幸福。💗❤💖
990,这个世界依然还是有相对干净 保守简单的人 不要因为自己的复杂激烈 就把全世界的人想成一样 （当然，我不一定单纯保守，但我相信有这样的人存在 因为看到 所以 你才会觉得是自己的问题）http://t.cn/zjUoosY 晚安
991,【费明：我向老师道歉 再晚就没机会了】“如果你对另一个人进行了莫须有的栽赃、迫害，或者给他心灵造成了苦难，你应当在明白这些事情的时候，表达出你的歉意，并且忏悔，得到他的原谅，这才是一个人。如果过了半个世纪都没有向老师道歉的这个意识，那太悲哀了。”（凤凰网）http://t.cn/zQm13oZ
992,他93岁去世，蹬三轮近20年，为300个贫困孩子捐出35万元助学款，一个冬天他到天津耀华中学，递上饭盒里的500元，说：“我干不动了，以后可能不能再捐了，这是我最后的一笔钱。”老师们全哭了。他叫白芳礼。一个已经离去的普通老人。我们可能无法达到他的境界，但希望他的故事，在微博生生不息！
993,【借势微营销】“打假斗士”@方舟子 因不满新浪微博未处理对其人身攻击的用户，宣布今日起停止在新浪微博的更新，转战搜狐。如果方舟子能坚持100天不在新浪微博更新，凡转发本条微博者，我一人送一台电信版iphone4S，是一人一台，绝不食言。@中国电信 将为我撑腰，立此为证。
994,"【诗心不朽】1849年10月17日,39岁的钢琴诗人肖邦在巴黎因肺痨去世。弥留之际,他写下遗言：""由于大地会让我窒息,请将我的遗体解剖以免遭受活埋之苦。""他的心脏被安放在华沙圣十字教堂的一根柱子里,其上刻有一段墓志铭：""你最珍视的东西在哪里，你的心就在哪里。""听一曲肖邦,晚安！http://t.cn/zRVNsOJ"
995,#旅游时讯# 暴雨突袭湘西凤凰古城，桥上的不少木板被水流冲走，沱江泛舟景点已停止营业，船只全部转移。目前，凤凰古城相关部门已经在部分淹水区域设置了警戒线，并有专人守在危险路段http://t.cn/zWynY5R 另外桂林漓江也迎来最大洪峰，象鼻山公园临时闭园... http://t.cn/zWyu6AE
996,『猪一样的队友系列』你有考虑过后面那只小仓鼠的感受嘛！！[哈哈] 「转」
997,我曾经很长时间淘宝成瘾，当被关注和别人有链接时对淘宝会兴趣大减，心关闭时成瘾最严重。很长一段时间确实无法自主自律，好像让别人掌握了自己的命运。仅仅观察到这些就好，莫苛求成为自律的人。觉察并深深的允许，一切都会过去，心无数次破碎，只为更好地打开。
998,【#我是歌手#尚雯婕霸气演绎《王妃》】电音女王@尚雯婕 本期节目中选择了@蕭敬騰 的《王妃》，霸气十足的改编，唱出了独有的韵味！[威武]今夜你就是王妃！http://t.cn/zYNaGrJ
999,【[泪] 再见，朋友】美国业余摄影师钱尼在博茨瓦纳一个野生动物公园旅行时拍摄到令人感动的一幕：一头母象在死去朋友的尸体旁守护了数小时，赶走那些想要接近这具腐尸的秃鹫和鬣狗。它慢慢地用象鼻握住死去同伴的象牙，并静静地保持着这个姿势，像是在跟自己的朋友告别……http://t.cn/zRZyW2b环球网
1000,#娱闻播报# 李宇春2013年“Why Me”演唱会今天在北京举办了盛大的媒体发布会。首次延期的“WhyMe演唱会”，李宇春也贴心为苦等了大半年的歌迷朋友们考虑，首次打破惯例，连开两场——分别于2013年10月5日在青岛国信体院馆，和2013年10月26日在上海奔驰中心激情唱响~[鼓掌](记者任宏伟)玉米们快收图啦！
1001,#胜女的代价2# 天齐锅生日献礼之菲宝宝的爱情告白……[心]@张翰 #郑爽# @张翰官方后援会 @郑爽吧 @胜女的代价2吧 @胜女的代价2影迷会 @青春剧透社 
1002,#晚安中国#每个人出生的时候都是原创的，可悲的是，许多人渐渐地变成了盗版的。——杜拉拉升职记 http://t.cn/akx9r4 #微言大义#
1003,【曝巴萨夏季将来华献艺】详情：http://t.cn/zY6OIVd 据《世界体育报》透露，巴萨已经确定了今夏的几场亚洲季前赛的举办地，其中包括泰国曼谷、马来西亚吉隆坡，其中还将有一个中国城市，这个城市将从北京和上海当中选择。
1004,【就@人民网《强国论坛》相关问题兼答网友疑问】谈“唐慧劳教”案，就必须谈“乐乐被强迫卖淫”案。因其是非公开审理，就注定是个信息不对称的案件，任何一方利用信息不对称、编造谎言、捏造事实来赚取同情，绑架舆论的做法都是不道德的，也是不合法的，其后果必然会影响甚至干扰司法公正。@人民日报
1005,【谁懂我是水瓶座】1、不擅长表达感受；2、自尊心很强；3、慢热；4、重视内在多于外在，重视精神多于物质。5、不喜欢做决定，一旦下了决定几乎没有改变的可能；6、直觉很准；7、被别人误会的时候不爱解释；8、有颗不切实际单纯美好的心灵；9、自我调节能力很强；10、不会把上一份感情留在现在生活里。
1006,【一图看懂万达集团】➊2013收入1866亿同比增31%，净利125亿连续8年30%+增速➋ 员工99752人，申报知识产权和专利2686项➌万达广场总客流12.2亿人次，平均日均客流5.2万人次/店➍2014目标收入2400亿增长29%➎全面电商化实现O2O模式，2020年做到4-5亿会员➏成为全球最大的不动产企业，成为世界五百强企业
1007,【钱江夜话】湖州一养殖场被检出H7N9病毒，7000只鸭子全灭。从养殖场到餐桌，家禽产业有长长的产业链，关系到无数人的生计。养殖户们眼中含泪、心头滴血，将家禽一一掩埋。谁都知道，只要一加热，病毒就活不了，可城里的餐馆，连卤蛋都取消了。理性应对、科学防疫，别让农户伤上加伤，躺着也中枪。
1008,"网友消息 延安：#女城管#遭人肉 相册被破解#艳照#流出 http://t.cn/zHWvSrB 踩人的胖子叫史瑞,那个黄衣服的的贱女叫郑媛媛,郑媛媛的舅舅是她所在城管大队一把手,这两货是夫妻都在延安城管大队凤凰大队 @大河网大河论坛 @河南都市在线"
1009,【屌丝中奖一夜变高富帅 买豪车回单位辞职得瑟】上海青浦区练塘一位20岁出头小伙买彩票，中了6000万，税后4800万。然后，他开着兰博基尼LP700跑车到单位高调辞职，还请全车间吃饭，饭店订30几桌，每人一条熊猫香烟。据说当时厂领导的脸一会红一会绿。屌丝逆袭，一夜变高富帅啊。（猫扑）
1010,生命太短，没留时间给我们每日带着遗憾醒来。所以去爱那些对你好的人，忘掉那些不知珍惜你的人。（晚安）
1011,洋毒食——国家质检总局进口不合格食品黑榜：挪威的大西洋鲑鱼，检出副溶血性弧菌，被销毁。韩国进口的乐天牌巧克力粒，德国进口的欧尚85%黑巧克力，均发现铜超标，被退货或销毁。丹麦奇新蓝罐有限公司生产的曲奇(饼干)，大肠菌群超标，被销毁。（北京晚报）tks@魔都吃货攻略
1012,拿昨兒炒菜用剩的拍了一組作料，蔥，姜，蒜，辣椒，花椒，八角，百度科普了你也科普了自己。
1013,【网曝：北京城管暴力执法】@赖小特特：今天终于亲眼见到了城管暴力执法，真是往死里打啊！一群年轻力壮的城管围殴一个板车小贩，而且下死手，根本不管是不是要害。图中人已经被按在车上了，后脑、脊柱等致命部位暴露无遗。如果不是围观群众上来解围恐怕非死即残。山东那哥们必然也是这么被打残废的。
1014,文章、马伊琍、姚笛上热搜，俺不奇怪，咋高晓松也上了热搜哩？再一看，原来是@文章同學 的道歉信抄袭了@高晓松 的，高老师躺着中枪呀~
1015,[转] 有车的朋友要注意了啊！！！加油时你要注意加油员的这个小动作了...
1016,有准备生出一队足球队的吗？看看这个奇迹的11胎！
1017,一张很残忍的图：要伤多少人的心，又要被多少人伤，才能走到这一步...../net
1018,【竹子会再长，家园定能重建】雅安是大熊猫栖息地之一，大熊猫保护中心碧峰峡基地距芦山县约20公里，内有百余熊猫。地震时200多游客与熊猫均安然无恙。地震时，部分大熊猫惊慌失措，不过也有大熊猫较淡定，甚至在地震前后完成了自然交配。图为一只害怕的熊猫死死抱住警察叔叔的腿。[熊猫]（网图 转）
1019,#9月12日苹果新品发布会#iPhone 5在9月21号开始在美加英法德日澳、新加坡以及香港发售。另有21个国家在一周后发售。年底覆盖100个国家、240个运营商。iPhone 5的定价没有改变，两年的合约价16GB（199美元）32GB（299美元），64GB（399美元)。你准备换了吗？
1020,【意媒惊曝恒大追卡卡：年薪1800万欧 提供三年合同】http://t.cn/zOFNbuR 意大利《足球新闻网》称，恒大加入了与巴黎圣日耳曼争夺卡卡的阵营。恒大给卡卡开出年薪1800万欧元的三年合同，而卡卡和皇马的合同要到2015年6月份到期，年薪是900万欧元。
1021,感动又被萌翻，地震发生时，一只害怕的熊猫死死地抱住警察叔叔的腿。[心]
1022,【襄阳幼童惨遭二妈割掉双耳[怒]】今日有网友爆料：“在湖北襄阳，因家里起了点小争执，这个无辜孩子被自己的二妈割掉耳朵，下巴也被砍了……”@楚天都市报 记者求证得知，案件属实，男童今年仅6岁，被骗至无人处割掉双耳，左耳被丢进草丛已坏死。二妈张某已被刑拘。
1023,“苹果”没电怎么办？请联系桔子。这不是冷笑话，是@同心实验学校 小盆友刚从#爱绿志愿者#那儿学的科普小知识。在西门子研究院怪博士蜀黍的带领下，大家利用金属探针制作出了桔子发电机，只要巧加利用，给苹果充电不是问题，而且绝对清洁能源。乔帮主如果有知，估计也会这对儿“水果”组合会心一乐。
1024,这辈子有个儿子，喜欢跟你叽叽喳喳的论各种小道理，实在不行就做奥特曼姿势说要跟你决斗。出门一左一右跟在老婆旁边，像是保护皇后出游。他喜欢模仿你的动作，还经常跟你商量离家出走。一转眼他长大了，有天回来说要带个妞去环游地球，你微笑着一挥手：去吧，等你回来陪爸喝酒，不醉不休！ （转）
1025,【爆炸消息：中国移动9月1日起对微信微博收费】两种收费标准：1，包月10元/月；2、按条数收费，100条以下免费，600条5元，600至1200条10元，超过1200条每条收两分钱。联通牵手百度制衡微信，电信与网易合作以翼信对抗微信；中移动对微信收费的同时，还要给电信上缴长途光缆租赁费以及流量网间结算费。
1026,所有现在疑惑，愤怒的，在过了这个阶段后，事实浮于水面时，也许，你会被自己的缺乏耐心吓倒。然后，你会发现 轻易的愤怒，其实比物质的流逝损失更大。http://t.cn/zjUoosY
1027,人有三苦：一苦是，你得不到，所以你痛苦；二苦是，得到了，却不过如此，所以你觉得痛苦；三苦是，你轻易地放弃了，后来却发现，原来它在你生命中是那么重要，所以你觉得痛苦！
1028,这是全世界文科生的榜样啊。！！我的世界观崩塌得一塌糊涂。。。。（by 人人爱重庆）
1029,【港媒:刘翔接到退役最后通牒 功利锦标主义害了他】大公网评论：赞人陷人皆是口，推人扶人皆是手。刘翔领教了国人翻覆之间造神的狂热和毁人的恶毒。现在他接到了最后通牒，或者跑进13秒20，或者退役，一个跌出一流的刘翔，是没有任何利用价值和吸金意义的。我只想说无论如何刘翔都是模子！[good]by网络
1030,“问：小明住院了，朋友去看他，医生也在场。他们聊了一会，朋友就离开了，可医生也跟着朋友走了，为什么？” ~~~这是今年看到的最冷的冷笑话~~[雪]感觉冷的转~
1031,【财政部：四大事务所本土化不会降低审计质量】据相关法律，以中外合资形式存在的“四大”会计师事务所将启动本土化转制。个别外媒质疑中国有迫使境外合伙 人退出之嫌，或将降低事务所审计质量。财政部回应称，四大本土化转制符合国际惯例及其在华发展战略，不会降低审计质量。 http://t.cn/zO1lwNa
1032,【“越南乳瓜”来了 你敢吃么？[挖鼻屎]】图片中的植物不少人没有见过，它就是越南的乳瓜，外形长得像女性乳房，因此而得名。越南商务部发言人说，预计适当时间这种瓜果会大量进入中国市场，流入千家万户的餐桌。越南乳瓜你敢吃吗？[哈哈]
1033,天涯上一个姑娘，为了矫正O型腿，做了手术，每天拿扳手，把钉在骨头里面的每个螺丝拧3次，每次拧7毫米进去。。。。3个月之后，再把这些和肉和骨头长在一起的钉子拔出来！！！好吧，当时我就震惊了！那腿上那些血窟窿怎么办？！！【更多腐味、重味请关注@重口味腐女营】（转）
1034,#央视微评#【“为生命让行”应为交通铁律】今晨，南京卫岗隧道，所有社会车辆都靠边缓行，为一辆救护车让路。避让急救车，既是法规要求，也应是汽车时代的文明自觉。但现实中，以各种理由拒避让的现象并不鲜见，甚至造成过悲剧。对比之下，南京的这一幕风景才更具标本价值：生命至上，应是交通铁律。
1035,真实的世界使我感兴趣，因为它是可塑的。by 纪德
1036,如今萌妹子肿么这么多？#中国梦之声#选手徐晗不止萌还很嗲。你的嗲让志玲姐情何以堪？不过可以肯定的是志玲姐虽然说话很嗲，但用嗲声唱歌绝对是个挑战。可以肯定的是这首歌相当适合徐晗的风格。现场黄晓明彻底被征服了。最终能顺利过关让人欣慰。期待萌妹子更好的表现。
1037,不知不觉快12点了，这个生日虽然很忙，但是过的真的很开心，收到了大家许许多多的祝福，真的超级感动感谢！里面都是祝我和@冰俏VIVICE 幸福的，很开心，我们一定会的，给你们起表率作用哈哈！怕刷频影响大家，就不能一一转发回复了，只能送上两张图以表谢意！鞠躬！阿尔特&兰卡~摄影@304弥优 @杭州304
1038,你一生气，对方就立刻听你的，那是怕你，怕是因为爱。如果你一发嗲，对方就立刻听你的，那是宠你，宠也是因为爱。如果你一难过，对方就立刻听你的，那是疼你，疼也是因为爱。但如果不管你做什么他都不愿让步，就知道吵架，那爱究竟在哪？对你好有三个标志，要么怕你，要么宠你，要么疼你。@失恋专属
1039,【苹果公司CEO自愿放弃7500万分红】美国苹果公司在一份递交给美国证券交易委员会的文件中说，企业首席执行官蒂姆·库克自愿放弃7500万美元分红。苹果决定从今年7月1日起开始分红，这是它1995年以来首次分红。库克的基本年薪为90万美元，去年收入总额为3.78亿美元。http://t.cn/zOrpHOn
1040,【朝鲜梳啥发型听政府的？别被英媒忽悠了！】有媒体引英《每日邮报》21日报道，朝鲜官方选出女性要剪的18种发型，男性则有10款，称此举为对抗西方影响。新华社驻平壤记者杜白羽证实，所谓官方发型图实为朝鲜本国居民理发店所贴海报而已，朝鲜官方并未规定必须从中选择。要真相，不要忽悠，详见长微博。
1041,又是一年高考结束，每年围绕高考总会发生很多小故事。一起分享你的高考故事吧。#那一年高考# “学大教育微小说”创意有奖活动正式开始！参与即有机会赢得价值百元的品牌便携运动水壶。关注 @学大教育 ，并转发此条微博，在评论中附上你的#那一年高考#微小说，即可参加活动。更多活动详情请见图片。
1042,特立独行的#尚雯婕#总是有一种魔力，无论何时何地都能够让自己的歌曲和气场震撼征服每个人的视线，这是她的女王魅力！#杨宗纬#有另一种魔力，在他的轻吟缓唱之间，稍稍沙哑的声音，慢慢的渗透到每个人的心底去，这是他的音乐魔力。让#尚雯婕杨宗纬pk#，真正的音乐魔力大战啊！ @尚雯婕 @杨宗纬
1043,【建立人脉的15条捷径】1、学会换位思考；2、学会适应环境；3、学会大方；4、学会低调；5、嘴要甜；6、有礼貌；7、言多必失；8、学会感恩；9、遵守时间；10、信守诺言；11、学会忍耐；12、有一颗平常心；13、学会赞扬别人；14、待上以敬，待下以宽；15、经常检讨自己。晚安！  
1044,【赶紧牢记下】新交规施行：闯红灯记6分，罚100元。酒驾记12分、5年内不得再考取驾照。不系安全带记3分，罚100元。副驾不系安全带记1分，罚50元。行驶中拨打手机记3分，罚100元。行驶中抽烟记1分，罚100元。有意遮挡号牌记12分，顶额处罚。超速驾驶记6分。副驾驶有不满14周岁乘坐的记6分，罚300元。转
1045,浪浪你真的要开启微博可查看最近访客功能了么。。。。。。（丁一晨DYC）
1046,【微评论：旅游业需走出“门票经济”】10年前，杭州西湖率先尝试免费开放，收益口碑双赢；10年后，全国大多数景点依然票价高企乃至逢节必涨，游人叫苦不迭。发展旅游不等于“门票经济”，“西湖模式”虽非唯一，但须知一纸门票背后，是食住行购娱多元商机。从卖门票到卖服务、卖文化，旅游业亟待转型。
1047,生活总不完美，总有辛酸的泪，总有失足的悔，总有幽深的怨，总有抱憾的恨。生活亦很完美，总让我们泪中带笑，悔中顿悟，怨中藏喜，恨中生爱。看生活是否完美，就要淡视那些不完美，放大那些可能的完美。只要你的心完美，这个世界就完美。所以我们修炼的，就是一颗热爱这个世界的心。
1048,戴菊，顾名思义就是头上戴着菊花（……。）体长8～11厘米左右，所以这坨毬毬实际大小通常还不如在电脑上看到的大……
1049,#央视微评#【恒天然致歉有多少诚意】恒天然今天向消费者道歉，但同时又隐瞒一客户名称。被污染奶粉事关公共卫生安全，公共利益与公司利益，孰轻孰重？天平倾向了私利一边，这或许正是污染事故发生的内因。恒天然数月之后才公布发现的问题，拖延扩大了危害，消费者岂能再接受疑云重重的歉意！
1050,家有喵星人 丨英国动画师Simon Tofield以自家养喵星人为原型创作 via视觉志
1051,有时我想，优雅地，骂个脏话。。。
1052,【刹那、弹指或瞬间到底是多长时间】《僧祇律》记载：1剎那者为1念，20念为1瞬，20瞬为1弹指，20弹指为1罗预，20罗预为1须臾，1日1夜有30须臾。换算结果：须臾＝48分钟，弹指＝7.2秒，瞬间＝0.36秒，剎那＝1念＝0.018秒。须臾>弹指>瞬间>刹那=1念。by@微博图书
1053,留存！ 我在:http://t.cn/zT6Iswt
1054,#娱闻播报# 今天下午，@那英 来成都IFS为某品牌出席活动。高清组图来咯，粉丝们快收走吧~~记者 刘畅 摄影报道
1055,再不疯狂，我们就老了。
1056,#今日关注#【武汉男子掉下轻轨站台被压身亡】@楚天都市报 讯：昨晚9:40分左右，一男子在轻轨循礼门站台候车时不慎坠入轨道，双腿被压断，终因失血过多而身亡。据死者的妻子说，当晚准备从循礼门乘轻轨返回崇仁路，丈夫蹲在地上等，9时45分列车入站，丈夫站起来时突然掉下轨道。http://t.cn/zWPelip
1057,德哇，累会创小森森咩？[阴险]12月11日雷军对话刘德华，你最想问华仔什么呢？提问第一个被采纳送#69元小米移动电源#一个哦！
1058,#快男唱响上海大舞台# 咕叽咕叽，@饶威rw 来咯〜现场久坐在座位上的各位宝贝粉们，跟随他的节奏一起摇摆起来。这是多么有感染力滴表演！再来一首《Julia》，high唱根本停不下来〜[嘻嘻]
1059,爱所有人，信任少许人，勿伤任何人。-莎士比亚  同学们，晚安！(图片分享自@鲲鹏之志HF 的微博相册http://t.cn/zOn4B6B )
1060,淘米IPO：公司管理团队敲响周五的开市钟声，庆祝公司上市。
1061,#微讯# 5月29日是传奇歌手Jeff Buckley溺水身亡15周年。他生前留下的作品不多但首首让人难忘，其中就包括这首翻唱 Leonard Cohen的《Hallelujah》 [蜡烛] [蜡烛] [蜡烛] http://t.cn/adhwPb
1062,#歌曲欣赏# 今天是Eminem四十大寿生日。特别赠上他1996年出道至今音乐故事的大集合，多首经典歌曲伴你入睡...happy birthday Eminem[蛋糕][蛋糕][蛋糕] http://t.cn/ID0qV0
1063,尼古拉斯·凯奇（Nicolas Cage，1964年1月7日－2013年1月17日）因滑雪事故去世”Nicholas Cage Dies In Snowboard Accident“：http://t.cn/zjDQCQf 大导演弗朗西斯·科波拉的侄子，获奖无数，个人心中的佳作：鸟人、我心狂野、倾城佳话、空中监狱、天使之城、火柴人、战争之王、变脸。RIP.
1064,【酒吧一帅气男子当场被阉割】[吃惊]案发现场莉莉玛莲酒吧，一白色保时捷上下来四人进入该酒吧将一男子当场阉割，场面极为惨烈及壮观，鸡毁人亡。[飞机]睡了不该睡的女人。大家引以为戒吧，別乱睡別人的女人 是要付出代价的。[衰]via：安ANGEL其
1065,【放下】据说一种鸟能飞越太平洋，它需要的只是一小截树枝。 把树枝衔在嘴里，累了就把树枝扔到水面，飞落到上面休息；饿了就站在树枝上捕鱼；困了就站在树枝上睡觉。如果小鸟衔的不是树枝，而是鸟窝和食物，它能飞越太平洋吗？ 人生亦如此，“心静才能持久，轻囊方能远行。”夜，安。图片by@刘国琨  
1066,【中菲友谊】2010年8名香港人在菲律宾被枪杀，一个月后菲总统访华，得500亿美元订单大礼。4个月后菲获赠价值1千多万的8辆“流动医疗车”3个多月后，菲海军以“执法”名义扣中国渔船和5名渔民。10天后，菲遭天灾，中国送上的慰问金超过美、日、韩、法国的总和。！（转）
1067,传说南方孩子说不了这个：蓝教练是女教练，吕教练是男教练。蓝教练不是男教练，吕教练不是女教练。蓝南是男篮主力，吕楠是女篮主力。吕教练在男篮训练蓝南，蓝教练在女篮训练吕楠。一口气读不完的转！！[哈哈]「转」
1068,前方记者带来的诺基亚N9首测，速度很快有木有？[鼓掌]http://t.cn/a9l5jJ
1069,【一只救了32条人命的搜救犬牺牲了】昨天下午一只军用搜救犬发现一位大爷，它就钻进里面，结果塌陷了，当战士们将其挖出的时候，发现军犬的内脏已经砸烂，这只狗狗在这几天已经发现了35名幸存者，有32名获救。听到噩耗，狗的主人李指导像失去孩子父亲般失声痛哭。
1070,PP君又来现场消息啦！[拍手] CEO陶闯博士解读2013年度娱乐互动战略！[给劲] PS：网罗全亚洲最新鲜、最劲爆的娱乐资讯，汇聚精彩内容的PPTV亚娱频道今天上线啦！[拍手] 
1071,見て。LEGO的数码相机。可爱！我喜欢拍照(*´v`) Look! This is my desital toy camera by LEGO. What a cute!! I like it!
1072,【CCTV今天播出交通新规】1闯红灯记6分罚100元。2 酒驾记12分5年内不得再考取驾照。3 不系安全带记3分罚100元。4 副驾不系安全带记1分罚50元。5 行驶中拨打手机记3分罚100元。6 行驶中抽烟记1分罚100元。7 有意遮挡号牌记12分，顶额处罚。8 超速驾驶记6分。9 副驾驶有不满14周岁乘坐的记6分罚300元。转
1073,【奶粉之后，下一个限购会是尿不湿吗？】据中国新闻网，自上月实施限奶令，缓解了香港“奶粉荒”，但另一波“尿片荒”却已悄然而至。纸尿片已成水客扫货首选，多间药房均已售罄。另据钱江晚报，几天前，宁波海关打掉一个走私花王纸尿裤的公司。该公司共走私花王纸尿裤57万余包，够5万新生儿用半年。
1074,#IT大爆炸#【手把手教你恢复被删资料！】一不小心，删错东西，清空回收站了怎么办？别着急，只要你的电脑还没有运行磁盘整理，任何时候的文件都可以找回来！ （@黑客是这样炼成的）
1075,【水做的假发 你爱哪一款?】水也能做假发？[偷笑]当然不能，不过可以制造出一种假发效果。美国摄影师塔德尔找了一群光头男，把水气球奋力掷向他们的光头，然后利用极高速度的照相技术，抓拍到水在他们头上溅开那一瞬间产生的形象。当然了，具有创意的灯光也起到一定作用。你喜欢哪一款?via@微天下
1076,{ 旅行 } 就是从我待腻的地方去你待腻的地方，用一把快枪干掉从前所有美好的想象。游客有时是“羔羊”，在吃住行游购娱上一不小心就遇上“刀手”，被“宰杀”、被“爆机”、被“填坑”、被“下鱼”、被“石头”、被“打针”、被“加点”，上车睡觉，下车拍照，定点尿尿，举旗报到。
1077,"【陕西山阳县一公立幼儿园:非公务员子女不得报名】近日网曝一帖子:9月1日在山阳县幼儿园,好多人为了给孩子报上名,半夜起来的也有,可是等到早上,学校大门却始终大门紧闭。为了维持现场秩序,校方连贴二张紧急通知,而通知中竟然称父母双方都必须在县直机关单位上班者才符合报名条件。http://t.cn/zWdfyKf"
1078,每个人都有爱五月天的一首歌，我先来，突然好想你。你呢？接下去~
1079,这坑爹的键盘，你叫我怎么玩。。。
1080,#周杰倫#【圖訊】這位「周老師」好笑呢[挖鼻屎] 還是好[萌]呢～哈哈[可愛]
1081,人生最大的悲哀就是偏执地爱着一个不爱自己的人。
1082,无论今天发生多么糟糕的事，都不应该感到悲伤。因为今天是你往后日子里最年轻的一天了。
1083,文章和高晓松是一个老师教出来的吗？写的悔过书那么一致！？@文章同學 @高晓松 
1084,众所周知，Google 并购Motorola行动部门纯粹是为了其专利资产，目标是为了减少面临专利的诉讼，同时保卫Android系统发展。相反，它对硬件手机业务根本没有兴趣染指，今日就有外媒报导称，Google打算将Motorola Mobility出售给中国华为。 http://t.cn/zON5Jsg
1085,【#无下限#三星支付苹果10亿美元：30卡车的5美分硬币】今天上午30辆装满5美分硬币的的卡车停在了加利福尼亚州的苹果公司的总部。最初安保以为是转移错了地方，但是在数分钟之后，库克收到一个来自三星CEO的电话，电话中解释道这就是他们将要支付给美国苹果公司的10亿美元的罚款http://t.cn/zW3nzuH
1086,#动图#好奇心旺盛的猫头鹰~好可爱啊！[心]
1087,【星闻】亚洲天团#BIGBANG#要进军中国参加内地综艺节目？？--据内部人员透露，中国几家知名的节目都已在邀请BB。YG正在商谈中。《快乐大本营》《天天向上》综艺VS脱口，。天天向上有小五，欧弟可能会有亲切感一些，对于这两家，你是否期待？#转发#说出你的想法！！@BIGBANG地带 @权志龙地带
1088,【广西惊现帝王局长 吃509份低保】杨慧峰微博爆料：广西都安民政局长黄某一个人吃着509份底保，九套房子，6个老婆。三老婆刘茹跟人偷情被局长打，不服，报料：各位后宫电话：江素：15078554853黄鹂：18777887596张晓：15078070889阿萍：13478865543丽丽：13877860659第二轮反腐开始，大家速速顶起！
1089,#金钟奖中国音超#@杨宗纬 根本没有被吓到好不好！一首《月光妈妈》，他安静地站在舞台上、灯光下，瞬间让气氛从火爆进入到安静。用和尚雯婕截然不同的力量打动人，同样唱到人的心里去。这两个人故意来为难评委的吧！其实，很难管他们叫做选手，两个人都是主场范儿。（记者齐帅 实习生何润萱）
1090,【葱油花卷】很多小姑娘都爱吃葱油花卷，因为它不管是名字，还是卖相，都让人觉得很清新。一个配料极其简单的花卷，其实内藏精致还有繁复。花卷是捏出来的，每一层都要有葱花，每一层都是独立的一层。花卷要一层一层撕着吃才有意思，每一层都能看见错落的葱花，每吃一口都能感觉到香味，咸味和鲜味。
1091,【三星赔了苹果30卡车硬币】今天上午，30辆装满5美分硬币的卡车停在了加利福尼亚州苹果公司的总部。最初，苹果公司的安保部门以为是这些卡车转移错了地方，但是在数分钟之后，蒂姆·库克收到一个来自三星CEO的电话，电话中解释道这就是他们将要支付给美国苹果公司的10亿美元的罚款。
1092,今天听到邻居家小萝莉唱大风车，插电没把我憋成内伤，她是这样唱的：“大风车呀直呦呦转，他妈滴，他妈滴真好看...”  `转
1093,【历•纪】今立冬，冬已至。立冬分为三候：一候水始冰；二候地始冻；三候雉入大水为蜃。《黄帝内经》云：“冬三月，此谓闭藏，水冰地坼，无扰乎阳，早卧晚起，必待日光，使志若伏若匿，若有私意，若己有得，去寒就温，无泄皮肤，使气亟夺”。寒气渐升，储粮祭祀，静待阳旭，期望春暖。
1094,转：四川藏区需要4一10岁小孩的衣服和鞋子，新旧不限，洗干净就可以。地址：四川省甘孜藏族石渠县西区长沙贡马乡小学， 邮编：627350 校长：达洼15884044467 如果没有合适的衣服可以邮寄的，帮忙转一下贴也好，也许您的一下简单复制，就能给孩子们一个幸福的明天！❤
1095,话说MH370航班的黑匣子被探测落在南太平洋4000米至6000米深的海沟后，号称能下潜到7000米的蛟龙号官方微博@蛟龙深潜 立刻删光了之前的所有微博。人艰不拆，亲，且删且珍惜啊！  （转）
1096,【韩国国防部确认朝鲜已进行核试验】韩国国防部12日确认朝鲜已进行第三次核试验。据当地媒体报道，韩国国防部表示，朝鲜核试验爆炸估计为6000吨至7000吨TNT当量。韩国军方也于当天正式进入对应朝鲜核试验的紧急状态。据报道，韩国和美国把对朝情报监视态势提升了一个级别。（新华社）
1097,学无止境，这样的知识除了中国哪里都学不会！中国真好！！！
1098,『送给年轻人的6句话』1.不求与人相比，但求超越自己。2.宁愿为自己做过的后悔，也不愿为自己没做的遗憾。3.与其用泪水悔恨昨天，不如用汗水拼搏今天。4. 选择自己所爱的，爱自己所选择的。5.这一秒不放弃，下一秒就有希望。6.我们有什么好怕的，我们来到这个世上，就没打算活着回去。
1099,皇族折戟S3总决赛 新高度收官来年再战！是的，在中韩电竞世界冠军之争中，中国战队再次折戟，虽遗憾，但技不如人也坦然，待磨练提高，来年S4我们再战！此次比赛是我们距离世界冠军最近的一次，无论是皇族还是OMG，都在这条路上拼尽了全力，你们都是好样的！[国旗][国旗][国旗]http://t.cn/zR2YqPt
